Date,Close_price,High_price,Low_price,Open_price,Volume,Return,Return_pct
2024-09-13,1827.417724609375,1841.0474542218399,1819.4749280775688,1833.3865832495185,3843127,-0.0032556538163430737,-0.32556538163430737
2024-09-16,1833.1986083984373,1834.8435757434945,1817.0309752474043,1828.9686923682912,1570181,0.00316341672252185,0.316341672252185
2024-09-17,1835.360595703125,1840.9063937669002,1825.584766901514,1830.8486394119768,2793127,0.0011793524688394896,0.11793524688394896
2024-09-18,1778.5858154296875,1822.388925387728,1768.3870402660307,1822.388925387728,6385468,-0.030933855944361266,-3.0933855944361266
2024-09-19,1780.5125732421875,1809.370068657787,1766.036952686509,1795.9282898631557,7976570,0.0010833088827004733,0.10833088827004733
2024-09-20,1791.369384765625,1800.0642118988178,1755.3211244108263,1790.6643987818527,15242974,0.006097576443208075,0.6097576443208075
2024-09-23,1782.6275634765625,1803.73021337189,1765.7078993837924,1794.4243751721033,3636672,-0.004879965775571371,-0.4879965775571371
2024-09-24,1784.6484375,1796.2102531560402,1759.0809925494216,1774.6846588682515,7277616,0.0011336490385553954,0.11336490385553954
2024-09-25,1781.5467529296875,1787.4685667691454,1764.1570974239128,1773.1338507441149,4268341,-0.0017379807166152395,-0.17379807166152395
2024-09-26,1786.199462890625,1802.8370859804254,1779.3845984749128,1783.896554606288,8952803,0.0026116126075761414,0.26116126075761414
2024-09-27,1792.3095703125,1856.0872866298698,1789.0666803151419,1816.1380763305222,14908931,0.0034207307463787195,0.34207307463787195
